name,description,imagelink,price,rating,merchant
"Samsung Galaxy A32 6/128Gb | 8/128Gb - Grs resmi Sein - Awesome Black, A32 6/128","Samsung Galaxy A32 4G
Varian 6/128 Gb dan 8/128Gb
Imei Terdaftar
Garansi resmi Samsung 1thn
Ready Awesome Black, white, Blue, Violet
Pilih sesuai varian dan ram

NETWORKTechnologyGSM / HSPA / LTE2G bandsGSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)3G bandsHSDPA 850 / 900 / 1900 / 21004G bands1, 2, 3, 5, 7, 8, 20, 28, 38, 40, 41SpeedHSPA 42.2/5.76 Mbps, LTE-ALAUNCHAnnounced2021, February 25StatusAvailable. Released 2021, February 25BODYDimensions158.9 x 73.6 x 8.4 mm (6.26 x 2.90 x 0.33 in)Weight184 g (6.49 oz)BuildGlass front (Gorilla Glass 5), plastic frame, plastic backSIMSingle SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)DISPLAYTypeSuper AMOLED, 90Hz, 800 nits (HBM)Size6.4 inches, 98.9 cm2 (~84.6% screen-to-body ratio)Resolution1080 x 2400 pixels, 20:9 ratio (~411 ppi density)ProtectionCorning Gorilla Glass 5PLATFORMOSAndroid 11, One UI 3.1ChipsetMediatek Helio G80 (12 nm)CPUOcta-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)GPUMali-G52 MC2MEMORYCard slotmicroSDXC (dedicated slot)Internal64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM, 128GB 8GB RAMMAIN CAMERAQuad64 MP, f/1.8, 26mm (wide), PDAF
8 MP, f/2.2, 123˚, (ultrawide), 1/4.0"", 1.12µm
5 MP, f/2.4, (macro)
5 MP, f/2.4, (depth)FeaturesLED flash, panorama, HDRVideo1080p@30fpsSELFIE CAMERASingle20 MP, f/2.2, (wide)Video1080p@30fpsSOUNDLoudspeakerYes3.5mm jackYesCOMMSWLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspotBluetooth5.0, A2DP, LEGPSYes, with A-GPS, GLONASS, BDS, GALILEONFCYes (market/region dependent)RadioFM radio, RDS, recordingUSBUSB Type-C 2.0, USB On-The-GoFEATURESSensorsFingerprint (under display, optical), accelerometer, gyro, proximity, compassMessagingSMS(threaded view), MMS, Email, Push Email, IMBrowserHTML5BATTERYTypeLi-Ion 5000 mAh, non-removableChargingFast charging 15W",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/3/18/a40d7844-7dff-4a83-9a8e-1b90162532b8.jpg.webp?ect=4g,3359000,5,Pluto sellular
"Apple iPad 7 2019 10.2"" Cellular / Wifi 32GB 32 Grey Silver Gold - Wifi only Grey, RESMI IBOX","Ready iPad 8 2020
https://www.tokopedia.com/studioponsel/ipad-8-8th-2020-10-2-wifi-cellular-cell-32gb-32-grey-silver-gold-wifi-only-space-grey

Tersedia juga aksesoris untuk iPad kamu
Paket Tempered glass + Silicone : https://www.tokopedia.com/studioponsel/paket-hemat-tempered-glass-softcase-for-ipad-10-5-10-2-inch-air
Apple Pen gen 1 :
Smart Keyboard :


VARIAN :
- Internasional : Garansi Resmi Apple Internasional 1 Tahun ( bisa bantu claim )
- Resmi IBOX : Garansi Resmi Apple Indonesia ( bisa claim di iBox )

Kenapa Wajib Beli Di Studio Ponsel?

- Badge Official Store di Tokopedia ( Toko sudah terpercaya, berkerjasama dengan tokopedia. )
-
- Free Ongkir up to 30rb
- Fast Response
- Good Service, Great After Sales
- Trusted ( Tidak perlu di ragukan lagi karena kami Official Store )

Jaminan Product dari Studio Ponsel

* Barang BNIB ( Brand New In Box ) NEW ORIGINAL DAN SEGEL
* Garansi 1 Tahun All Product [ Garansi kita bantu claim ]
* Garansi Personal 7x24 Jam [ Jika saat barang di terima ada cacat produksi, unit kita ganti baru ]


Jadwal Pengiriman :

Gosend / Grab :
Senin - Sabtu
11.00 WIB s/d 15.00 WIB

JNE, J&T, SICEPAT :
Senin - Sabtu
11.00 WIB s/d 16.00 WIB


SPESIFIKASI :
Size : 10.2 inches
Resolution : 1620 x 2160 pixels 4:3 ratio
Processor : Quad-core 2.34 GHz Apple A10 Fusion
Internal : RAM 3GB / 32GB
Camera : Single 8 MP / selfie 1.2 MP
Non-removable Li-Po battery (32.4 Wh)
Support Apple Pencil
Colors : Grey | Silver | Gold ( Berikan keterangan pada pesanan, jika tidak akan dikirim random )",https://images.tokopedia.net/img/cache/500-square/product-1/2020/10/5/47902568/47902568_e49e7471-8763-4bdb-8429-0a738495ad6e_700_700.webp?ect=4g,6099000,4.9,Studio Ponsel
"IPhone 12 Pro Garansi Resmi Ibox - Gold, 128 gb","Green Peel
New Product
Garansi Resmi Apple indonesia


- Prodak Garansi 364 Hari
( Tidak Sampai Setahun )
Pada saat Aktifasi Connect Wifi

yang dipake dan diliat saat Claimb Garansi Adalah
Tgl Estimasi Expired Atau Nota Pembelian

Mohon Melalukan Pengecekan pada saat pembelian - sebelum Aktifasi


Garansi Resmi Apple
Tidak ada Garansi Toko
Dengan Mengaktifkan Prodak , Pembeli Wajib Mengikuti Kebijakan
Dan Garansi yg tertera

Tempered GLASS PREMIUM


CASE MAGSAFE Copy:


Tambahkan Apple Adapter::


Atau Variasi Lain Dari Adapter 20 watt Anker Adapter 20 Watt USB-C:


Tambahkan AirPods Pro:


Tambahkan Apple Earpods:



Tambahkan Lamina Tempered Glass:


Tambahkan Anti Gores Hydrogel:",https://images.tokopedia.net/img/cache/500-square/attachment/2021/3/24/65580410/65580410_fb61e5a3-b0c1-4c6c-8031-dfa08f4b1765.jpg.webp?ect=4g,17099000,5,Cv.Sentra inti pratama
"Samsung Galaxy A52 (8/128Gb - 8/256Gb) Garansi Resmi SEIN - 8GB.256GB, black","Samsung Galaxy A52
Varian 8/128Gb dan 8/256Gb
Imei Terdaftar
Garansi resmi Samsung 1thn
Ready Awesome Black
Pilih sesuai varian dan warna

NETWORKTechnologyGSM / HSPA / LTE / 5G2G bandsGSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)3G bandsHSDPA 850 / 900 / 1900 / 21004G bandsLTE (unspecified)5G bandsSA/NSASpeedHSPA 42.2/5.76 Mbps, LTE-A, 5GLAUNCHAnnounced2021, March 17StatusComing soon. Exp. release 2021, March 26BODYDimensions159.9 x 75.1 x 8.4 mm (6.30 x 2.96 x 0.33 in)Weight189 g (6.67 oz)SIMSingle SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by) IP67 dust/water resistant (up to 1m for 30 mins)DISPLAYTypeSuper AMOLED, 120Hz, 800 nits (peak)Size6.5 inches, 102.0 cm2 (~84.9% screen-to-body ratio)Resolution1080 x 2400 pixels, 20:9 ratio (~405 ppi density)ProtectionCorning Gorilla Glass 5PLATFORMOSAndroid 11, One UI 3.1ChipsetQualcomm SM7225 Snapdragon 750G 5G (8 nm)CPUOcta-core (2x2.2 GHz Kryo 570 & 6x1.8 GHz Kryo 570)GPUAdreno 619MEMORYCard slotmicroSDXC (uses shared SIM slot)Internal128GB 6GB RAM, 256GB 8GB RAMMAIN CAMERAQuad64 MP, f/1.8, 26mm (wide), 1/1.7X"", 0.8µm, PDAF, OIS
12 MP, f/2.2, 123˚ (ultrawide), 1.12µm
5 MP, f/2.4, (macro)
5 MP, f/2.4, (depth)FeaturesLED flash, panorama, HDRVideo4K@30fps, 1080p@30/120fps; gyro-EISSELFIE CAMERASingle32 MP, f/2.2, 26mm (wide), 1/2.8"", 0.8µmFeaturesHDRVideo4K@30fps, 1080p@30fpsSOUNDLoudspeakerYes, with stereo speakers3.5mm jackYesCOMMSWLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspotBluetooth5.0, A2DP, LEGPSYes, with A-GPS, GLONASS, GALILEO, BDSNFCYes (market/region dependent)RadioUnspecifiedUSBUSB Type-C 2.0, USB On-The-GoFEATURESSensorsFingerprint (under display, optical), accelerometer, gyro, proximity, compassMessagingSMS(threaded view), MMS, Email, Push Email, IMBrowserHTML5 ANT+BATTERYTypeLi-Po 4500 mAh, non-removableChargingFast charging 25W, 50% in 30 min (advertised)",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/3/19/94b33c1b-8233-45af-b12a-673bc33d1f37.jpg.webp?ect=4g,5170000,4.7,murahmeriah shop
"Iphone 12 Pro 128Gb/256Gb/512Gb Garansi Resmi IBOX/TAM - Graphite, 128Gb","Network Technology
GSM / CDMA / HSPA / EVDO / LTE / 5G
Launch Announced 2020, October 13
Status Available. Released 2020, October 23
Body Dimensions 146.7 x 71.5 x 7.4 mm (5.78 x 2.81 x 0.29 in)
Weight 189 g (6.67 oz)
Build Glass front (Gorilla Glass), glass back (Gorilla Glass), stainless steel frame
SIM Single SIM (Nano-SIM and/or eSIM) or Dual SIM (Nano-SIM, dual stand-by) - for China
IP68 dust/water resistant (up to 6m for 30 mins)
Apple Pay (Visa, MasterCard, AMEX certified)
Display Type Super Retina XDR OLED, HDR10, 800 nits (typ), 1200 nits (peak)
Size 6.1 inches, 90.2 cm2 (~86.0% screen-to-body ratio)
Resolution 1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)
Protection Scratch-resistant ceramic glass, oleophobic coating
Dolby Vision
Wide color gamut
True-tone
Platform OS iOS 14.1, upgradable to iOS 14.2
Chipset Apple A14 Bionic (5 nm)
CPU Hexa-core (2x3.1 GHz Firestorm + 4x1.8 GHz Icestorm)
GPU Apple GPU (4-core graphics)
Memory Card slot No
Internal 128GB 6GB RAM, 256GB 6GB RAM, 512GB 6GB RAM
NVMe
Main Camera Quad 12 MP, f/1.6, 26mm (wide), 1.4µm, dual pixel PDAF, OIS
12 MP, f/2.0, 52mm (telephoto), 1/3.4"", 1.0µm, PDAF, OIS, 2x optical zoom
12 MP, f/2.4, 120˚, 13mm (ultrawide), 1/3.6""
TOF 3D LiDAR scanner (depth)
Features Dual-LED dual-tone flash, HDR (photo/panorama)
Video 4K@24/30/60fps, 1080p@30/60/120/240fps, 10‑bit HDR, Dolby Vision HDR (up to 60fps), stereo sound rec.
Selfie camera Dual 12 MP, f/2.2, 23mm (wide), 1/3.6""
SL 3D, (depth/biometrics sensor)
Features HDR
Video 4K@24/30/60fps, 1080p@30/60/120fps, gyro-EIS
Sound Loudspeaker Yes, with stereo speakers
3.5mm jack No
Comms WLAN Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot
Bluetooth 5.0, A2DP, LE
GPS Yes, with A-GPS, GLONASS, GALILEO, QZSS
NFC Yes
Battery Type Li-Ion 2815 mAh, non-removable (10.78 Wh)
Charging Fast charging 20W, 50% in 30 min (advertised)",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/12/18/e8634376-dc64-4d97-90f7-a98050c3d71d.jpg.webp?ect=4g,16880000,4.9,Senjaya Selindo
"Apple Iphone 12 pro Max 256Gb Garansi Resmi ibox by Tam - Graphite, 256GB","#Tersedia Case logo
https://tokopedia.link/HX92FUzqwfb

#Tersedia glass kamera
https://tokopedia.link/0VId4cBqwfb


1. Packingan Baru dari Apple ( Tidak dapat Adapter & Earphone )
2. Hanya dapat Handphone & Kabel Charger (USB C to lightning)
3. Brand New in Box ( Greenpeel & Non aktif )
GARANSI RESMI iBOX INDONESIA / TAM
IMEI TERDAFTAR KEMENPERIN!!! Tinggal cek Web Kemenperin

Greenpeel
Baru
Segel
Imei Terdaftar
Original 100%
Produk langsung dari iBox / TAM

Untuk warna Chat ke kami terlebih dahulu, setelah chat tulis warna di kolom keterangan pada saat pesan, Pembeli tidak tanya terlebih dahulu atau tidak tulis di kolom keterangan maka kami kirim random / sesuai stok kami yang ada, jadi kalau komplain, otomatis kami TOLAK!!!

Garansi toko 1x24 jam setelah barang diterima dengan catatan hp nya belum AKTIF, arti AKTIF sudah terkoneksi internet/data/wifi kalau sudah terkoneksi internet berarti sudah AKTIF, kalau sudah aktif tidak bisa ganti baru dan bawa ke service center resmi ibox/TAM nya.

SPESIFIKASI IPHONE 12 Pro / 12 Pro Max :
- Pro 6.1” Super Retina XDR display / Max 6.7” Super Retina XDR display
- - 5G Superfast downloads, high‑quality streaming
- Ultra Wide + Wide + Telephoto + Dolby Vision HDR video recording up to 60 fps
- - Pro 4x Optical zoom range / Max 5x Optical zoom range
- LiDAR Scanner for Night mode portraits, faster autofocus in low light, and next-level AR experiences
- - A14 Bionic chip Fastest chip in a smartphone
- PRO Non removable Battery Up to 17 hours video playback / MAX Up to 20 hours video playback
- - Water resistant to a depth of 6 meters for up to 30 minutes
- Compatible with MagSafe accessories and wireless chargers",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/1/21/c8915627-436d-41b1-9977-f3b6428f1f85.jpg.webp?ect=4g,21179000,5,murahmeriah shop
Apple iPhone 12 128GB - Red,"Garansi resmi 1 tahun TAM/iBox


Dimensions 146.7 x 71.5 x 7.4 mm (5.78 x 2.81 x 0.29 in)
Weight 164 g (5.78 oz)
Build Glass front (Gorilla Glass), glass back (Gorilla Glass), aluminum frame
SIM: Dual SIM (Nano) dan e-SIM

Type Super Retina XDR OLED, HDR10, 625 nits (typ), 1200 nits (peak)
Size 6.1 inches, 90.2 cm2 (~86.0% screen-to-body ratio)
Resolution 1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)
Protection Scratch-resistant ceramic glass, oleophobic coating
Dolby Vision
Wide color gamut
True-tone

OS iOS 14.1
Chipset Apple A14 Bionic (5 nm)
CPU Hexa-core (2x3.1 GHz Firestorm + 4x1.8 GHz Icestorm)
GPU Apple GPU (4-core graphics)

MEMORY
Card slot No
Internal 64GB 4GB RAM, 128GB 4GB RAM, 256GB 4GB RAM

MAIN CAMERA
Dual 12 MP, f/1.6, 26mm (wide), 1.4µm, dual pixel PDAF, OIS
12 MP, f/2.4, 120˚, 13mm (ultrawide), 1/3.6""
Features Dual-LED dual-tone flash, HDR (photo/panorama)
Video 4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, Dolby Vision HDR (up to 30fps), stereo sound rec.

SELFIE CAMERA
Dual 12 MP, f/2.2, 23mm (wide), 1/3.6""
SL 3D, (depth/biometrics sensor)
Features HDR

WLAN Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot
Bluetooth 5.0, A2DP, LE
GPS Yes, with A-GPS, GLONASS, GALILEO, QZSS
NFC Yes
Radio No
USB Lightning, USB 2.0
Video 4K@24/30/60fps, 1080p@30/60/120fps, gyro-EIS

BATTERY
Type Li-Ion 2815 mAh, non-removable (10.78 Wh)
Charging Fast charging 20W, 50% in 30 min (advertised)
USB Power Delivery 2.0
Qi fast wireless charging 15W

Isi Dus kemasan/Box
Unit iPhone
Cable C to Lightning
Manual book


Berikut link untuk Charger 20 watt Apple",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/3/7/7736c4fc-d951-48ba-a74a-8d22557731d7.jpg.webp?ect=4g,13999000,4.9,Indokom Store
XIAOMI REDMI NOTE 9 RAM 4/64 GB GARANSI RESMI - Hijau,"kelebihan belanja di official store
*BEBAS biaya asuransi produk (produk tetap ada asuransi dari tokopedia)
*BEBAS ONGKIR pilih di kuril pengiriman
*biaya layanan cicilan kartu kredit LEBIH RENDAH

WARNA :
Forest Green (hijau)
Midnight Grey (abu abu)
Polar White (putih)
Onyx Black (hitam)
Sunset Red (merah)

100% SEGEL XIAOMI NO REPACK
(KALAU TIDAK SESUAI REFUND DANA FULL)
100% NEW ORIGINAL XIAOMI.
100% GARANSI RESMI.

GARANSI RESMI PT.XIAOMI TECHNOLOGI INDONESIA / TAM

*FREE SOFTCASE DARI XIAOMI

NETWORK
TechnologyGSM / HSPA / LTE

BODY
Dimensions162.3 x 77.2 x 8.9 mm (6.39 x 3.04 x 0.35 in)
Weight199 g (7.02 oz)
BuildGlass front (Gorilla Glass 5), plastic frame
SIMDual SIM (Nano-SIM, dual stand-by) Splash-proof coating

DISPLAY
TypeIPS LCD capacitive touchscreen, 16M colors
Size6.53 inches, 104.7 cm2 (~83.5% screen-to-body ratio)
Resolution1080 x 2340 pixels, 19.5:9 ratio (~395 ppi density)
ProtectionCorning Gorilla Glass 5 450 nits typ. brightness (advertised)

PLATFORM
OSAndroid 10, MIUI 11
ChipsetMediaTek Helio G85 (12nm)
CPUOcta-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPUMali-G52 MC2

MEMORY
Card slotmicroSDXC (dedicated slot)
Internal 64GB, 4GB RAM

MAIN CAMERA
Quad48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF
8 MP, f/2.2, 118˚ (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (macro), AF
2 MP, f/2.4, (depth)
FeaturesLED flash, HDR, panorama
Video1080p@30fps

SELFIE CAMERA
Single13 MP, f/2.3, 29mm (standard), 1/3.1"", 1.12µm
FeaturesHDR, panorama
Video1080p@30fps

SOUND
LoudspeakerYes
3.5mm jackYes

COMMS
WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot
Bluetooth5.0, A2DP, LE
GPSYes, with A-GPS, GLONASS, GALILEO, BDS
Infrared portYes
USB2.0, Type-C 1.0 reversible connector
FEATURES
SensorsFingerprint (rear-mounted), accelerometer, gyro, proximity, compass

BATTERY 
Non-removable Li-Po 5020 mAh battery
ChargingFast charging 18W
Reverse charging 9W",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/23/8bd8ae39-24fa-41ec-a71b-c23e050331fb.jpg.webp?ect=4g,1999000,5,Q-Store Pedia
"iPhone 12 Pro / ProMax Max 128gb 128 Graphite Silver Gold Blue iBox - 12 Pro inter, Silver","Setiap pembelian unit di ""STUDIO PONSEL"" Official Store
CASHBACK HINGGA 300RB
GRATIS ONGKIR DAN ASURANSI PENGIRIMAN PENGIRIMAN
FREE TEMPERED GLASS ( Selama persedian masih ada )
FREE SILICONE CASE ( Selama persedian masih ada )

100% Original Apple BUKAN Refurbished
BNIB (Brand New In Box)
Segel Greenpeel
Garansi belum aktif

VARIAN :
- 12 Pro INTER : iPhone 12 Pro Garansi inter . IMEI Aman
- 12 ProMax INTER : iPhone 12 Promax Garansi inter . IMEI Aman
- 12 Pro iBox : iPhone 12 Pro Garansi iBox / Resmi Indo . IMEI Terdaftar
- 12 ProMax iBox : iPhone 12 ProMax Garansi iBox / Resmi Indo . IMEI TERDAFTAR
-- Payment : Harga di buat senilai limit pembeli , sisanya transfer / order via tokped kembali

Type lainya
iPhone 12 64gb dan mini 64gb :
iPhone 12 128gb dan mini 128gb :
iPhone 12 256gb dan mini 256gb :
iPhone 12 pro 128gb dan promax 128gb :
iPhone 12 Pro 256gb dan promax 256gb :
iPhone 12 pro 512gb dan promax 512gb :

Tersedia Aksesoris untuk iPhone 12 Series kamu
- Adaptor 20w
- Magsafe
- case support magsafe


Whats in the Box :
- iPhone
- USB-C to Lightning Cable

#PRODUK#
* Barang BNIB ( Brand New In Box ) NEW ORIGINAL DAN SEGEL
* Garansi 1 Tahun All Product [ Garansi kita bantu claim ]
* Garansi Personal 7x24 Jam [ Jika saat barang di terima ada cacat produksi, unit kita ganti baru ]

#STUDIO PONSEL#
- Official Store Tokopedia ( Toko terpercaya, berkerjasama dengan tokopedia)
-
- Cashback up to 300rb
- Free Ongkir up to 30rb
- Good Service, Great After Sales
* Next Order : Diskon Harga",https://images.tokopedia.net/img/cache/500-square/product-1/2021/4/7/5248060/5248060_b05bed57-10bb-415d-b3ad-9d4765f04651.jpeg.webp?ect=4g,17143000,4.8,Studio Ponsel
Iphone XR 64Gb Grs resmi Ibox - Hitam,"Iphone XR 64Gb
Garansi resmi Ibox indonesia 1thn
Imei Terdaftar
Segel Green Peel
Packing baru tdk dpt charger
Ready Black,White,Red

NETWORKTechnologyGSM / CDMA / HSPA / EVDO / LTE2G bandsGSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM) - for China CDMA 800 / 19003G bandsHSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 CDMA2000 1xEV-DO4G SpeedHSPA 42.2/5.76 Mbps, LTE-A, EV-DO Rev.A 3.1 MbpsLAUNCHAnnounced2018, September 12StatusAvailable. Released 2018, October 26BODYDimensions150.9 x 75.7 x 8.3 mm (5.94 x 2.98 x 0.33 in)Weight194 g (6.84 oz)BuildGlass front (Gorilla Glass), glass back (Gorilla Glass), aluminum frame (7000 series)SIMSingle SIM (Nano-SIM and/or eSIM) or Dual SIM (Nano-SIM, dual stand-by) - for China IP67 dust/water resistant (up to 1m for 30 mins)
Apple Pay (Visa, MasterCard, AMEX certified)DISPLAYTypeLiquid Retina IPS LCD, 625 nits (typ)Size6.1 inches, 90.3 cm2 (~79.0% screen-to-body ratio)Resolution828 x 1792 pixels, 19.5:9 ratio (~326 ppi density)ProtectionScratch-resistant glass, oleophobic coating True-tone
Wide color gamutPLATFORMOSiOS 12, upgradable to iOS 14.2ChipsetApple A12 Bionic (7 nm)CPUHexa-core (2x2.5 GHz Vortex + 4x1.6 GHz Tempest)GPUApple GPU (4-core graphics)MEMORYCard slotNoInternal64GB 3GB RAM, 128GB 3GB RAM, 256GB 3GB RAM NVMeMAIN CAMERASingle12 MP, f/1.8, 26mm (wide), 1/2.55"", 1.4µm, PDAF, OISFeaturesQuad-LED dual-tone flash, HDR (photo/panorama)Video4K@24/30/60fps, 1080p@30/60/120/240fps, HDR, stereo sound rec.SELFIE CAMERADual7 MP, f/2.2, 32mm (standard)
SL 3D, (depth/biometrics sensor)FeaturesHDRVideo1080p@60fpsSOUNDLoudspeakerYes, with stereo speakers3.5mm jackNoCOMMSWLANWi-Fi 802.11 a/b/g/n/ac, dual-band, hotspotBluetooth5.0, A2DP, LEGPSYes, with A-GPS, GLONASS, GALILEO, QZSSNFCYesRadioNoUSBLightning, USB 2.0FEATURESSensorsFace ID, barometerMessagingiMessage, SMS(threaded view), MMS, Email, Push EmailBrowserHTML5 (Safari) Siri natural language commands and dictationBATTERYTypeLi-Ion 2942 mAh, non-removable (11.16 Wh)",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/12/12/a6f80ecf-d6d1-4222-9aa2-51aafd422db6.jpg.webp?ect=4g,7499000,5,Pluto sellular
Samsung Galaxy A12 4/128 GB Garansi Resmi SEIN - Hitam,"Ready Stock *08 July 2021

SIM Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)
Size 6.5 inches,
PLATFORM OS Android 10
Chipset Mediatek MT6765 Helio P35 (12nm)
CPU Octa-core (4x2.35 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53)
GPU PowerVR GE8320
Internal 128GB 4GB RAM
MAIN CAMERA Quad 48 MP, 5 MP, 2 MP, 2 MP,
SELFIE CAMERA Single 8 MP, f/2.2
BATTERY Type Li-Po 5000 mAh, non-removable",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/23/6baf216f-2cb1-464c-8f86-2f05ca28c3b4.jpg.webp?ect=4g,2243000,4.9,Gudang-HP
realme X3 SuperZoom 12/256GB 60X Periscope Zoom Snapdragon 855+ NFC - Putih,"realme X3 SuperZoom

60X Super Zoom
Periscope Lens*

UFS 3.0 Boost
Up to 1500MB/s*

Qualcomm Snapdragon 855+
7nm Octa-core Mobile Platform

64MP Quad Camera
Starry Mode

12GB + 256GB
Massive Storage

32MP Dual In-display Selfie
Sony IMX616 Sensor*

Arctic White Glacier Blue
realme X3 | realme X3 SuperZoom

Rear Camera

64MP Ultra high-resolution wide-angle camera
26mm, FOV 78.6°, f/1.8, 6P lens
Samsung GW1, 1/1.7”

8MP Periscope lens
124mm, f/3.4, 5X Optical Zoom
OIS (Optical Imaga Stabilization)

8MP Ultra wide-angle lens
16mm, FOV 119°, f/2.3, 5P lens

2MP Macro lens
4cm focus distance, f/2.4, 1.75μm

Photography function：
Starry Mode, Super Nightscape, Panorama, Expert Mode, Portrait Mode, Time-lapse Photography, HDR, Ultra Wide, Ultra Macro, AI Scene Recognition, AI Beauty, Filter, Chroma Boost

32MP Dual In-display Selfie

Sony 32MP high-resolution camera
FOV 80.4°, f/2.5, 5P lens
Sony IMX 616

8MP Ultra wide-angle lens
FOV 105°, f/2.2, 5P lens

Photography function：
Wide Angle Mode, Time-lapse Photography, Front Panorama, Beauty,, Face Recognition, Front Shot Flip, Super Nightscape, Portrait Mode

CPU：7nm EUV, Octa-core, Up to 2.96GHz
GPU：Adreno 640

12GB + 256GB
Largest available for realme X3 SuperZoom

120Hz Ultra Smooth Display
16.6cm (6.6”) Fullscreen

Resolution：2400x1080 FHD+
Screen-to-body ratio：90.5%
Corning Gorilla Glass 5

30W Dart Charge
4200mAh(typ)

Includes an 5V/6A charger & cable
USB Type-C port
2*2 MIMO Wi-Fi Antenna
Wireless network
2.4/5 GHz Wi-Fi
802.11 a/b/g/n/ac Wi-Fi
Bluetooth 5.0

realme X3 SuperZoom
30W Dart Charger
USB Type-C Cable
Protect Case
Protect Film
SIM Card Tool
Important Info Booklet with Warranty Card
Quick Guide

Warranty 1 year
IMEI sudah tercatat di Kemenprim",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/8/1/829b9502-6e7f-4fed-840d-1d2700e921eb.jpg.webp?ect=4g,7999000,4.9,realme Official Store
iPhone 12 Garansi Resmi Ibox Indonesia / TAM - 128 gb,"14 Chip :A14 Bionic chip with next-generation Neural Engine
Display :6.1-inch Super Retina XDR display with True Tone
Capacity : 64GB, 128Gb, 256GB
Height :5.78 inches (146.7 mm)
Width :2.82 inches (71.5 mm)
Depth :0.29 inch (7.4 mm)
Weight :5.78 ounces (164 grams)
Camera & Video :Dual 12MP cameras with Portrait mode, Depth Control, Portrait Lighting, Smart HDR, and 4K Dolby Vision HDR video up to 30 fps
Front Camera :12MP TrueDepth front camera with Portrait mode, Depth Control, Portrait Lighting, and Smart HDR 3
Power & Battery :Video playback: Up to 17 hours; Video playback (streamed): Up to 11 hours; Audio playback: Up to 65 hours
Fast-charge capable: Up to 50% charge in around 30 minutes with 20W adapter or higher Splash, Water, and Dust Resistant :All-glass and surgical-grade stainless steel design, water and dust resistant (rated IP68)",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/12/18/679be73d-cfb1-4f6e-a1e0-f72a69d07468.jpg.webp?ect=4g,13975000,5,LJS OFFICIAL
"Iphone 11 128GB Garansi Resmi TAM / Ibox - black, 128 New Package","Untuk Harga yg dicantum :
Harga Promo Dan kuota
yg Diberikan Terbatas. Mohon Konfirmasi Sebelum Check Out

Untuk Kapasitas
64 , 128 ,256

Hanya Nama Produk Iphone 11 128
Varian gb dan warna silahkan diklik

Fullpack produksi tahun 2020
Hanya ready newpack produksi tahun 2021

Full pack
( Unit , Kabel , Adaptor , Earphone )

New pack / Slim Pack
(Unit dan Kabel)

100% Garansi resmi
100% Baru dan asli
100% Segel asli greenpeel ( no repack)
RESMI IMEI terdaftar di kemenperin / kominfo
(cek Imei: http://kemenperin•go•id/imei/ )
Berlaku claim di semua service centre ibox
Imei belum aktif / Fresh unit


Operasional 11.00 - 19.00



- setiap pembelian iphone, bila sudah terkoneksi wifi/sudah di aktifkan dibantu ke apple resminya bila ada kendala, karena itu sudah ketentuan dari apple resminya.

Case Premium iphone 11

amp;utm_medium=Share&utm_campaign=Product%20Share


air pods pro Garansi Resmi




Tambahkan AirPods Gen 2:



Tambahkan AirPods Pro:



Tambahkan Lamina Tempered Glass:


Tambahkan Anti Gores Hydrogel:",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/8/4/f4136f75-b51c-40fc-a8be-20e4b4c67bf8.png.webp?ect=4g,10499000,5,Cv.Sentra inti pratama
